Tool IDs,Sample ID,Angle,Filepath,Lights,Make,Model,Flash,ISO,Exposure,Aperture,Focal length (mm),Time Taken,Image ID,Capture Session ID
4,,,images/4/IMG_2452.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:37:24.556-04:00,image-d1796dd8b9bdba0e,session-2026-09-02-001
4,,,images/4/IMG_2453.jpg,,Apple,iPhone 14 Pro Max,FALSE,640,1/60,1.78,6.86,2026-09-02T12:37:36.438-04:00,image-cf01eca079d6b2de,session-2026-09-02-001
4,,,images/4/IMG_2454.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:37:51.243-04:00,image-5d7d11fba0155d89,session-2026-09-02-001
4,,,images/4/IMG_2455.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:38:06.485-04:00,image-719f04804205160f,session-2026-09-02-001
4,,,images/4/IMG_2456.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:38:20.579-04:00,image-23497360887d127a,session-2026-09-02-001
4,,,images/4/IMG_2457.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:38:31.645-04:00,image-658ebc50cb8572e7,session-2026-09-02-001
4,,,images/4/IMG_2458.jpg,,Apple,iPhone 14 Pro Max,FALSE,500,1/60,1.78,6.86,2026-09-02T12:38:40.746-04:00,image-f6143dfde67d38f9,session-2026-09-02-001
4,,,images/4/IMG_2459.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:41:41.261-04:00,image-b5ea4ed85174c5ed,session-2026-09-02-001
4,,,images/4/IMG_2460.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:41:51.645-04:00,image-4a30fb452546fa1e,session-2026-09-02-001
4,,,images/4/IMG_2461.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:42:19.679-04:00,image-633e25474ffc6427,session-2026-09-02-001
4,,,images/4/IMG_2462.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:42:30.427-04:00,image-61a3a1174866b97c,session-2026-09-02-001
4,,,images/4/IMG_2463.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:42:40.254-04:00,image-05fbb21bcf13455e,session-2026-09-02-001
4,,,images/4/IMG_2464.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:42:48.472-04:00,image-ab18b36cf811882e,session-2026-09-02-001
4,,,images/4/IMG_2465.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:42:57.074-04:00,image-a3f16d80b288e03b,session-2026-09-02-001
4,,,images/4/IMG_2466.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:43:05.755-04:00,image-484ab8e6c8ecae5b,session-2026-09-02-001
4,,,images/4/IMG_2467.jpg,,Apple,iPhone 14 Pro Max,FALSE,125,1/60,1.78,6.86,2026-09-02T12:43:15.272-04:00,image-04240ed733384391,session-2026-09-02-001
15,,,images/15/IMG_2597.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:20:09.911-04:00,image-d00ee4e9d2593f02,session-2026-09-03-002
15,,,images/15/IMG_2598.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:20:17.779-04:00,image-8f3dc0d0546934f3,session-2026-09-03-002
15,,,images/15/IMG_2599.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:20:24.780-04:00,image-9be317b236f577aa,session-2026-09-03-002
15,,,images/15/IMG_2600.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:20:31.227-04:00,image-eb77adf86d9cfed9,session-2026-09-03-002
15,,,images/15/IMG_2601.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:20:38.039-04:00,image-6ce493ae1bebffcc,session-2026-09-03-002
15,,,images/15/IMG_2602.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/60,1.78,6.86,2026-09-03T13:20:46.007-04:00,image-ac240eb0b03e6242,session-2026-09-03-002
15,,,images/15/IMG_2603.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:20:53.582-04:00,image-28e6d97ff4322dbb,session-2026-09-03-002
15,,,images/15/IMG_2604.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:21:01.399-04:00,image-0693f7fd3202bffa,session-2026-09-03-002
15,,,images/15/IMG_2605.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:21:18.747-04:00,image-2066aae1afbe686f,session-2026-09-03-002
15,,,images/15/IMG_2606.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:21:26.490-04:00,image-38173acab8197bcb,session-2026-09-03-002
15,,,images/15/IMG_2607.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:21:33.009-04:00,image-eb1c9f4af59e3750,session-2026-09-03-002
15,,,images/15/IMG_2608.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:21:39.808-04:00,image-ebeb5e6025074f9e,session-2026-09-03-002
15,,,images/15/IMG_2609.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:21:46.323-04:00,image-251e4e3d7df1ff9c,session-2026-09-03-002
15,,,images/15/IMG_2611.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:22:04.556-04:00,image-831e9129f9157cb5,session-2026-09-03-002
15,,,images/15/IMG_2612.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:22:56.199-04:00,image-dc9eeb6f2dcc3542,session-2026-09-03-002
15,,,images/15/IMG_2613.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:23:02.846-04:00,image-8164234cc3240f77,session-2026-09-03-002
15,,,images/15/IMG_2614.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:23:14.927-04:00,image-6d2169a04f48d44f,session-2026-09-03-002
15,,,images/15/IMG_2615.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:23:25.248-04:00,image-a8271c7fc722a3be,session-2026-09-03-002
15,,,images/15/IMG_2616.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:23:31.964-04:00,image-30c3d0180c2e6557,session-2026-09-03-002
15,,,images/15/IMG_2617.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:23:45.532-04:00,image-6b6843df27441dbb,session-2026-09-03-002
15,,,images/15/IMG_2618.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:23:54.551-04:00,image-e347ad4d8dad8de2,session-2026-09-03-002
15,,,images/15/IMG_2619.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:24:00.589-04:00,image-367081db08d53308,session-2026-09-03-002
15,,,images/15/IMG_2620.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:24:16.588-04:00,image-cfc4e656400c8022,session-2026-09-03-002
15,,,images/15/IMG_2621.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:24:25.063-04:00,image-e3e25a980a141a5f,session-2026-09-03-002
15,,,images/15/IMG_2622.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:24:32.033-04:00,image-4c50e598967b1861,session-2026-09-03-002
15,,,images/15/IMG_2623.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:24:40.785-04:00,image-4f96d81f830e71fa,session-2026-09-03-002
15,,,images/15/IMG_2624.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:24:54.628-04:00,image-e04f48315a7d4659,session-2026-09-03-002
15,,,images/15/IMG_2625.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:25:57.723-04:00,image-c93674eefac94d06,session-2026-09-03-002
15,,,images/15/IMG_2626.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:26:19.825-04:00,image-e67a3fa06f71a6f4,session-2026-09-03-002
15,,,images/15/IMG_2627.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:26:28.830-04:00,image-45a92fb1c6156ebb,session-2026-09-03-002
15,,,images/15/IMG_2628.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:26:39.255-04:00,image-b2cdcd190d932009,session-2026-09-03-002
15,,,images/15/IMG_2629.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:26:47.163-04:00,image-c67a31e78a856f82,session-2026-09-03-002
15,,,images/15/IMG_2630.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:27:03.575-04:00,image-170a8ef08abaeab6,session-2026-09-03-002
15,,,images/15/IMG_2631.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:27:13.615-04:00,image-9beaf644455780f8,session-2026-09-03-002
15,,,images/15/IMG_2632.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:27:20.489-04:00,image-df95f4e9284286d1,session-2026-09-03-002
15,,,images/15/IMG_2633.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:27:30.322-04:00,image-9eec14fe964e4953,session-2026-09-03-002
15,,,images/15/IMG_2634.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:27:56.388-04:00,image-11dda684006f1348,session-2026-09-03-002
15,,,images/15/IMG_2635.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:28:05.006-04:00,image-bfe92fe0eac9d1bc,session-2026-09-03-002
15,,,images/15/IMG_2636.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:28:13.291-04:00,image-d5a219341bb21a73,session-2026-09-03-002
15,,,images/15/IMG_2637.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:28:25.112-04:00,image-e611c97e06cc10f4,session-2026-09-03-002
15,,,images/15/IMG_2639.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:28:48.677-04:00,image-f13fc8fa32bf3a09,session-2026-09-03-002
15,,,images/15/IMG_2654.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/60,1.78,6.86,2026-09-03T13:33:07.515-04:00,image-a1f9eb87f7395590,session-2026-09-03-002
15,,,images/15/IMG_2655.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/59,1.78,6.86,2026-09-03T13:33:14.863-04:00,image-9e91517c4b577f97,session-2026-09-03-002
15,,,images/15/IMG_2656.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/57,1.78,6.86,2026-09-03T13:33:27.513-04:00,image-bd0ce3dd82139b76,session-2026-09-03-002
15,,,images/15/IMG_2657.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/57,1.78,6.86,2026-09-03T13:33:35.343-04:00,image-fa88343ba7b1dcda,session-2026-09-03-002
15,,,images/15/IMG_2658.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/60,1.78,6.86,2026-09-03T13:33:43.424-04:00,image-7ffde2521fd4234a,session-2026-09-03-002
15,,,images/15/IMG_2659.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/58,1.78,6.86,2026-09-03T13:33:52.067-04:00,image-9b86af4d2f6163da,session-2026-09-03-002
15,,,images/15/IMG_2660.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/60,1.78,6.86,2026-09-03T13:33:59.939-04:00,image-6f0af856285f5360,session-2026-09-03-002
15,,,images/15/IMG_2661.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/57,1.78,6.86,2026-09-03T13:34:10.024-04:00,image-ad288ec06882cd6f,session-2026-09-03-002
15,,,images/15/IMG_2662.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:34:23.724-04:00,image-fc656e767cf5bced,session-2026-09-03-002
15,,,images/15/IMG_2663.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/59,1.78,6.86,2026-09-03T13:34:35.965-04:00,image-21e43eaa7c444fdf,session-2026-09-03-002
15,,,images/15/IMG_2664.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/59,1.78,6.86,2026-09-03T13:34:43.534-04:00,image-4b622d8655b9c968,session-2026-09-03-002
15,,,images/15/IMG_2665.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/58,1.78,6.86,2026-09-03T13:34:52.343-04:00,image-b834ebeee6755c72,session-2026-09-03-002
15,,,images/15/IMG_2666.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/59,1.78,6.86,2026-09-03T13:35:01.686-04:00,image-c3ca0274c82da84c,session-2026-09-03-002
17,,,images/17/IMG_2565.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:09:03.639-04:00,image-0baaf984f293dbc2,session-2026-09-03-002
17,,,images/17/IMG_2566.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:09:24.974-04:00,image-98039930e9c991c5,session-2026-09-03-002
17,,,images/17/IMG_2567.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:09:33.725-04:00,image-234146b1f4e16764,session-2026-09-03-002
17,,,images/17/IMG_2568.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:09:40.830-04:00,image-9351bf7ccb74d632,session-2026-09-03-002
17,,,images/17/IMG_2569.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:09:51.340-04:00,image-113d0aa9601e98c4,session-2026-09-03-002
17,,,images/17/IMG_2570.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:10:00.938-04:00,image-2530cf57e7cf60e3,session-2026-09-03-002
17,,,images/17/IMG_2571.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:10:12.869-04:00,image-5c6c8af12c2050b0,session-2026-09-03-002
17,,,images/17/IMG_2572.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:10:19.866-04:00,image-029ce7ed2c9da856,session-2026-09-03-002
17,,,images/17/IMG_2573.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:10:55.094-04:00,image-f5c9e1bdd298a23b,session-2026-09-03-002
17,,,images/17/IMG_2574.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:11:14.077-04:00,image-90ca92340938b479,session-2026-09-03-002
17,,,images/17/IMG_2575.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:11:22.666-04:00,image-43c9e12160349b79,session-2026-09-03-002
17,,,images/17/IMG_2576.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:11:31.382-04:00,image-4060fd235e0fc165,session-2026-09-03-002
17,,,images/17/IMG_2577.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:11:38.655-04:00,image-946c6bc0053d97d3,session-2026-09-03-002
17,,,images/17/IMG_2578.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:11:47.057-04:00,image-69390ca6aadd87e3,session-2026-09-03-002
17,,,images/17/IMG_2579.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:12:00.227-04:00,image-32467425a79c784f,session-2026-09-03-002
17,,,images/17/IMG_2580.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:12:10.642-04:00,image-b38b0e8d17a6225f,session-2026-09-03-002
17,,,images/17/IMG_2581.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:12:19.706-04:00,image-0be51f8476a9a6c4,session-2026-09-03-002
17,,,images/17/IMG_2583.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:14:04.281-04:00,image-801073f29d9818ec,session-2026-09-03-002
17,,,images/17/IMG_2585.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:14:18.251-04:00,image-93f9221a3f3a7aa7,session-2026-09-03-002
17,,,images/17/IMG_2586.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:14:32.567-04:00,image-05b6e693609bbce2,session-2026-09-03-002
17,,,images/17/IMG_2587.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:14:40.373-04:00,image-a1c3c526c16b4b37,session-2026-09-03-002
17,,,images/17/IMG_2588.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:14:56.428-04:00,image-12a34e0b6b08acb9,session-2026-09-03-002
17,,,images/17/IMG_2589.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:15:07.811-04:00,image-610093af1ea901cc,session-2026-09-03-002
17,,,images/17/IMG_2590.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:15:16.319-04:00,image-0fc934600f89e860,session-2026-09-03-002
17,,,images/17/IMG_2591.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:15:22.587-04:00,image-35a1c62d0b1990dc,session-2026-09-03-002
17,,,images/17/IMG_2592.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:15:35.903-04:00,image-f522183f14cd545e,session-2026-09-03-002
17,,,images/17/IMG_2593.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:15:46.574-04:00,image-9f8046891e0e186a,session-2026-09-03-002
17,,,images/17/IMG_2594.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:15:54.895-04:00,image-6389cf1f49a41859,session-2026-09-03-002
17,,,images/17/IMG_2595.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:16:07.815-04:00,image-03e9859df05d8ddc,session-2026-09-03-002
17,,,images/17/IMG_2596.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:16:19.108-04:00,image-9cdf254d51871807,session-2026-09-03-002
17,,,images/17/IMG_2640.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:30:02.608-04:00,image-4b860f6d230e6805,session-2026-09-03-002
17,,,images/17/IMG_2641.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:30:08.392-04:00,image-28441537c4fcc35e,session-2026-09-03-002
17,,,images/17/IMG_2642.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:30:14.969-04:00,image-ab41d3a869de68da,session-2026-09-03-002
17,,,images/17/IMG_2643.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:30:23.047-04:00,image-0e5e66e18e7824cd,session-2026-09-03-002
17,,,images/17/IMG_2644.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:30:32.387-04:00,image-6a8a67428d2fcbc1,session-2026-09-03-002
17,,,images/17/IMG_2645.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:30:39.579-04:00,image-b39fcea2973c5d42,session-2026-09-03-002
17,,,images/17/IMG_2646.jpg,,Apple,iPhone 14 Pro Max,FALSE,200,1/60,1.78,6.86,2026-09-03T13:30:46.009-04:00,image-e15657dbfa3c7a47,session-2026-09-03-002
17,,,images/17/IMG_2647.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:30:54.495-04:00,image-e6174be0c026eeff,session-2026-09-03-002
17,,,images/17/IMG_2648.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:31:01.476-04:00,image-84f088329c9302d5,session-2026-09-03-002
17,,,images/17/IMG_2649.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:31:22.453-04:00,image-5f6593d1ce967145,session-2026-09-03-002
17,,,images/17/IMG_2650.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:31:34.073-04:00,image-9af6dbacd0c4dcf0,session-2026-09-03-002
17,,,images/17/IMG_2651.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:31:43.182-04:00,image-b0eef8cddb38a340,session-2026-09-03-002
17,,,images/17/IMG_2652.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:31:49.708-04:00,image-9faa0503b6c95b52,session-2026-09-03-002
17,,,images/17/IMG_2653.jpg,,Apple,iPhone 14 Pro Max,FALSE,160,1/60,1.78,6.86,2026-09-03T13:32:00.953-04:00,image-7cf68b24c0ec835d,session-2026-09-03-002
17,,,images/17/IMG_2667.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/58,1.78,6.86,2026-09-03T13:35:36.056-04:00,image-f635d41334f27f4e,session-2026-09-03-002
17,,,images/17/IMG_2668.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/58,1.78,6.86,2026-09-03T13:35:41.413-04:00,image-3f6394f540ff6953,session-2026-09-03-002
17,,,images/17/IMG_2669.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/59,1.78,6.86,2026-09-03T13:35:47.585-04:00,image-e4dd46e8dc59b9fc,session-2026-09-03-002
17,,,images/17/IMG_2670.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/59,1.78,6.86,2026-09-03T13:35:56.804-04:00,image-f0e2a8ac9bea0d20,session-2026-09-03-002
17,,,images/17/IMG_2671.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/60,1.78,6.86,2026-09-03T13:36:03.844-04:00,image-5582b76854bcb6d4,session-2026-09-03-002
17,,,images/17/IMG_2672.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/59,1.78,6.86,2026-09-03T13:36:16.380-04:00,image-cf3b081e57a7a17d,session-2026-09-03-002
17,,,images/17/IMG_2676.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:36:59.815-04:00,image-9f1f6adb4eaa3fb2,session-2026-09-03-002
17,,,images/17/IMG_2677.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/58,1.78,6.86,2026-09-03T13:37:07.324-04:00,image-5c80efd82e6fa7ed,session-2026-09-03-002
17,,,images/17/IMG_2678.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/59,1.78,6.86,2026-09-03T13:37:19.555-04:00,image-7c9b9b8fb84819a0,session-2026-09-03-002
17,,,images/17/IMG_2679.jpg,,Apple,iPhone 14 Pro Max,FALSE,800,1/60,1.78,6.86,2026-09-03T13:37:28.483-04:00,image-1102c326469d30c1,session-2026-09-03-002
17,,,images/17/IMG_2680.jpg,,Apple,iPhone 14 Pro Max,FALSE,1000,1/58,1.78,6.86,2026-09-03T13:37:36.796-04:00,image-197b7390aaad4e77,session-2026-09-03-002
